model,id,type,maxZ,maxP,maxT,maxGrad,time.maxP,tstar.maxP,time.maxT,tstar.maxT,cls,recovered,phi,zc,z1100,age,cv
cdk46,82,7,125348.328125,35813.80803571428,986.27105712890625,0.00569031169221194,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,83,8,128611.4375,36746.125,959.6365966796875,0.005338845518149873,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,84,7,127706.140625,36487.46875,978.8011474609375,0.0055267596687732685,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,85,8,128548.34375,36728.09821428571,963.01812744140625,0.005367771433783302,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,86,8,128908.34375,36830.955357142855,935.531005859375,0.005139550990929359,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,87,8,129347.140625,36956.325892857145,917.91436767578125,0.004985919012662992,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,88,8,129244.671875,36927.049107142855,927.1502685546875,0.005061332580018107,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,89,8,129640.671875,37040.19196428572,908.66943359375,0.004903317951072212,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,90,8,129076.796875,36879.08482142858,938.369384765625,0.005154833408284675,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,91,8,129844.6875,37098.482142857145,901.72882080078125,0.004842160529677283,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,92,8,129288.984375,36939.70982142857,934.4576416015625,0.005116117547052721,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,93,8,129698.328125,37056.66517857143,914.2103271484375,0.004943859619612483,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,94,8,129604.5625,37029.875,926.18017578125,0.005039793068868621,11990709.469167603,1,11990709.469167603,1,3,FALSE,68,58,46,85,80
cdk46,95,8,130090,37168.57142857143,904.330810546875,0.004853031059626989,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,96,8,130163.203125,37189.486607142855,881.7137451171875,0.004676542452113902,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,97,8,130255.34375,37215.8125,875.95452880859375,0.004629019520042484,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,98,8,129891.09375,37111.74107142857,897.9327392578125,0.004811205458479038,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,99,8,130568.3125,37305.23214285714,868.03826904296875,0.00455729462723177,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,100,8,130219.625,37205.607142857145,887.273193359375,0.004717209048631303,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,101,8,130417,37262,879.8095703125,0.004652841043058037,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
cdk46,102,8,130186.21875,37196.0625,891.13311767578125,0.004748068755747476,11990709.469167603,1,11990709.469167603,1,5,FALSE,68,58,46,85,80
