model,id,type,maxZ,maxP,maxT,maxGrad,time.maxP,tstar.maxP,time.maxT,tstar.maxT,cls,recovered,phi,zc,z1100,age,cv
cdl46,48,8,134903.4375,38543.83928571428,845.212646484375,0.004241646151413859,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,49,8,135646.34375,38756.09821428572,814.270751953125,0.003990308452033931,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,50,8,135105.296875,38601.513392857145,841.2415771484375,0.004205916350372089,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,51,8,135758.953125,38788.27232142857,814.5472412109375,0.003989035188804882,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,52,8,134911.296875,38546.08482142857,851.260009765625,0.004286223786740431,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,53,8,135546.453125,38727.55803571429,825.24810791015625,0.004074235032921716,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,54,8,135337.578125,38667.87946428571,839.463623046875,0.004185560513900137,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,55,8,135972.4375,38849.26785714286,815.09356689453125,0.003986790094091909,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,56,8,135832.453125,38809.27232142857,804.7333984375,0.003914627073311939,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,57,8,136207.40625,38916.40178571428,796.075927734375,0.0038402899088637115,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,58,8,136177.703125,38907.91517857143,799.2860107421875,0.003864700304565278,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,59,8,136353.21875,38958.0625,796.08209228515625,0.0038362284152911224,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,60,8,136234.609375,38924.174107142855,803.3121337890625,0.0038926388545609796,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,61,3,5245.4921875,1498.7120535714287,276.6485290527344,6.955551399788211e-4,5160229.139136536,0.5315965625090647,5160229.139136536,0.5315965625090647,6,FALSE,85,65,46,85,100
cdl46,61,7,7287.1640625,2082.046875,278.486083984375,7.52842112147108e-4,4350229.509300607,0.44815200854756254,502321.90659057756,0.05174820567391184,6,FALSE,85,65,46,85,100
cdl46,62,7,7207.69921875,2059.3426339285716,278.4657287597656,7.583180976180528e-4,4350229.509300607,0.44815200854756254,502321.90659057756,0.05174820567391184,6,FALSE,85,65,46,85,100
cdl46,63,7,62846.5,17956.14285714286,636.98175048828125,0.005791599380845095,9707040.080885671,1,9707040.080885671,1,11,TRUE,85,65,46,85,100
cdl46,64,7,7334.33203125,2095.5234375,278.6903076171875,7.758453793668369e-4,4350229.509300607,0.44815200854756254,0,0,6,FALSE,85,65,46,85,100
cdl46,65,7,7305.01171875,2087.146205357143,278.45751953125,7.470925087282222e-4,4350229.509300607,0.44815200854756254,502321.90659057756,0.05174820567391184,6,FALSE,85,65,46,85,100
cdl46,66,7,57194.234375,16341.209821428572,597.42523193359375,0.00567234154768933,9707040.080885671,1,8988098.419827323,0.9259360572257211,10,TRUE,85,65,46,85,100
cdl46,67,7,110317.671875,31519.334821428572,1007.3901977539062,0.006657049457914933,9707040.080885671,1,9707040.080885671,1,8,FALSE,85,65,46,85,100
cdl46,68,7,91835.4453125,26238.698660714286,989.06134033203125,0.00779722184495757,9356794.005580558,0.9639183445842786,9356794.005580558,0.9639183445842786,8,FALSE,85,65,46,85,100
cdl46,68,27,104826.3125,29950.375,1015.2037353515625,0.00708031903107879,9707040.080885671,1,9707040.080885671,1,8,FALSE,85,65,46,85,100
cdl46,69,7,119678.296875,34193.799107142855,1004.4385375976562,0.006111705770358844,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,70,7,81329.1171875,23236.890625,931.5863037109375,0.008097792358825209,8988098.419827323,0.9259360572257211,8988098.419827323,0.9259360572257211,8,FALSE,85,65,46,85,100
cdl46,70,27,107304.5390625,30658.43973214286,1031.8817138671875,0.007072223789388569,9707040.080885671,1,9707040.080885671,1,8,FALSE,85,65,46,85,100
cdl46,71,7,127333.234375,36380.92410714286,1001.769775390625,0.005723327291321112,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,72,7,68620.421875,19605.834821428572,752.0020751953125,0.006980459491605428,9707040.080885671,1,9707040.080885671,1,8,FALSE,85,65,46,85,100
cdl46,73,7,122354.546875,34958.44196428572,1003.6803588867188,0.005971828408086847,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,74,7,88858.359375,25388.10267857143,961.8251953125,0.0077519459075934575,9356794.005580558,0.9639183445842786,9356794.005580558,0.9639183445842786,8,FALSE,85,65,46,85,100
cdl46,74,27,101745.109375,29070.03125,1014.0859375,0.007283749971397581,9707040.080885671,1,9707040.080885671,1,8,FALSE,85,65,46,85,100
cdl46,75,7,123557.78125,35302.22321428572,1000.4017944335938,0.005887138689888005,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,76,7,131686.609375,37624.74553571428,983.64385986328125,0.005396477768211057,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,77,8,132714.9375,37918.55357142857,959.112060546875,0.005169817908002066,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,78,7,131595.03125,37598.58035714286,986.11309814453125,0.005418997141235385,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,79,8,133028.109375,38008.03125000001,951.4334716796875,0.005099925683880956,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,80,7,129202.875,36915.107142857145,1009.0960083007812,0.005697210749379851,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,81,8,133158.390625,38045.25446428572,950.21209716796875,0.005085763608206486,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,82,7,130269.046875,37219.72767857143,995.50054931640625,0.005546218128161201,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,83,8,132917.953125,37976.55803571428,962.1387939453125,0.005184693096328574,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,84,7,132340.3125,37811.51785714286,976.0340576171875,0.005312319763618418,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,85,8,132843.125,37955.178571428565,966.359130859375,0.005219382868773789,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,86,8,133269.734375,38077.06696428572,935.55908203125,0.004971564512666569,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,87,8,133701.3125,38200.375,917.157470703125,0.004817884422062985,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,88,8,133577.625,38165.03571428572,927.030517578125,0.004896258019096574,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,89,8,133981.609375,38280.45982142857,907.1434326171875,0.004733063258273669,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,90,8,133390.484375,38111.56696428572,939.0775146484375,0.004993441007200312,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,91,8,134179.453125,38336.98660714286,899.68133544921875,0.004670471676951983,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,92,8,133578.21875,38165.205357142855,934.99072265625,0.004955828344254291,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,93,8,134004.53125,38287.008928571435,913.11553955078125,0.004776820108840769,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,94,8,133876.28125,38250.36607142857,925.9718017578125,0.004877427096577741,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,95,8,134369.6875,38391.33928571428,902.4248046875,0.004684276762104548,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,96,8,134529.796875,38437.08482142857,878.219482421875,0.004498776453102223,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,97,8,134632.84375,38466.52678571429,872.042724609375,0.004449454590157351,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,98,8,134233.46875,38352.41964285714,895.58740234375,0.004638093674709944,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,99,8,134926.84375,38550.52678571428,863.3482666015625,0.0043753211013769265,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,100,8,134550.84375,38443.09821428572,884.43194580078125,0.00454424460493791,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,101,8,134746.8125,38499.08928571429,876.2554931640625,0.004476955572986652,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,102,8,134506.625,38430.46428571429,888.59075927734375,0.004576657538447223,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,103,8,135327.8125,38665.08928571428,855.68212890625,0.004305708620733451,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,104,8,134723.953125,38492.55803571429,882.7576904296875,0.004525978315555662,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,105,8,135290.328125,38654.37946428572,860.01873779296875,0.004338955680930859,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,106,8,135282.59375,38652.16964285714,843.07415771484375,0.004213950530608035,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,107,8,135902.375,38829.25,820.57708740234375,0.004029194393419127,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,108,8,135544.40625,38726.97321428572,836.2186279296875,0.004155233281194055,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,109,8,135968.578125,38848.16517857143,819.1405029296875,0.004016667015724795,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,110,8,135232.484375,38637.852678571435,853.865234375,0.004295308461273693,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,111,8,135797.171875,38799.19196428572,830.5770263671875,0.004105954628277766,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,112,8,135727.65625,38779.330357142855,837.76165771484375,0.004160991748613089,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,113,8,135922.984375,38835.138392857145,828.84600830078125,0.004089418804749381,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,114,8,135764.828125,38789.950892857145,841.14105224609375,0.00418474401722809,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,115,8,136182.375,38909.25,822.5523681640625,0.004035414774959407,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,116,8,136218.734375,38919.638392857145,806.555908203125,0.003916905487715702,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,117,8,136292.96875,38940.84821428572,808.278076171875,0.00392740785589407,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,118,8,136475.328125,38992.950892857145,805.8424072265625,0.003904313069234927,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,119,8,136588.625,39025.321428571435,802.4542236328125,0.0038762687861658503,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,120,8,136550.828125,39014.52232142857,807.79962158203125,0.003916487574080988,9707040.080885671,1,9707040.080885671,1,3,FALSE,85,65,46,85,100
cdl46,121,7,24648.3046875,7042.372767857143,427.8373718261719,0.006281867000154993,7525289.439141761,0.7752403798105213,9356794.005580558,0.9639183445842786,13,TRUE,85,65,46,85,100
